K,migration_type,init_migration_rate,migration_edge_only,migration_rate_scales_with_K,mu_driver_birth,mu_passenger,mu_driver_migration,normal_birth_rate,baseline_death_rate,s_driver_birth,s_passenger,s_driver_migration,max_relative_birth_rate,max_relative_migration_rate,init_pop,seed,biopsy_size_per_sample,Generation,NumCells,TotalBirths,TotalDeaths,TotalMigrations,Passengers,Drivers,VarPassengers,VarDrivers,MeanBirthRate,MeanMigrationRate,VarBirthRate,VarMigRate,NumClones,NumGenotypes,NumDriverGenotypes,NumDemes,NumNon-EmptyDemes,MatrixColumns,DriverMatrixColumns,EverGenotypes,CellsWith0Drivers,CellsWith1Drivers,CellsWith2Drivers,CellsWith3Drivers,CellsWith4Drivers,CellsWith5Drivers,CellsWith6Drivers,CellsWith7Drivers,CellsWith8Drivers,CellsWith9Drivers,CellsWith10Drivers,DriverDiversity,DriverEdgeDiversity,DriverAlphaDiversity,DriverDiversityFrom1SamplesAtDepth0,DriverDiversityFrom1SamplesAtDepth1,DriverDiversityFrom1SamplesAtDepth2,DriverDiversityFrom1SamplesAtDepth3,DriverDiversityFrom1SamplesAtDepth4,DriverDiversityFrom1SamplesAtDepth5,DriverDiversityFrom1SamplesAtDepth6,DriverDiversityFrom1SamplesAtDepth7,DriverDiversityFrom1SamplesAtDepth8,DriverDiversityFrom1SamplesAtDepth9,DriverDiversityFrom1SamplesAtDepth10,DriverDiversityFrom1RandomSamples,DriverDiversityFrom1BigSamplesAtDepth0,DriverDiversityFrom1BigSamplesAtDepth1,DriverDiversityFrom1BigSamplesAtDepth2,DriverDiversityFrom1BigSamplesAtDepth3,DriverDiversityFrom1BigSamplesAtDepth4,DriverDiversityFrom1BigSamplesAtDepth5,DriverDiversityFrom1BigSamplesAtDepth6,DriverDiversityFrom1BigSamplesAtDepth7,DriverDiversityFrom1BigSamplesAtDepth8,DriverDiversityFrom1BigSamplesAtDepth9,DriverDiversityFrom1BigSamplesAtDepth10,DriverDiversityFrom1BigRandomSamples,DriverDiversityFrom2SamplesAtDepth0,DriverDiversityFrom2SamplesAtDepth1,DriverDiversityFrom2SamplesAtDepth2,DriverDiversityFrom2SamplesAtDepth3,DriverDiversityFrom2SamplesAtDepth4,DriverDiversityFrom2SamplesAtDepth5,DriverDiversityFrom2SamplesAtDepth6,DriverDiversityFrom2SamplesAtDepth7,DriverDiversityFrom2SamplesAtDepth8,DriverDiversityFrom2SamplesAtDepth9,DriverDiversityFrom2SamplesAtDepth10,DriverDiversityFrom2RandomSamples,DriverDiversityFrom2BigSamplesAtDepth0,DriverDiversityFrom2BigSamplesAtDepth1,DriverDiversityFrom2BigSamplesAtDepth2,DriverDiversityFrom2BigSamplesAtDepth3,DriverDiversityFrom2BigSamplesAtDepth4,DriverDiversityFrom2BigSamplesAtDepth5,DriverDiversityFrom2BigSamplesAtDepth6,DriverDiversityFrom2BigSamplesAtDepth7,DriverDiversityFrom2BigSamplesAtDepth8,DriverDiversityFrom2BigSamplesAtDepth9,DriverDiversityFrom2BigSamplesAtDepth10,DriverDiversityFrom2BigRandomSamples,DriverDiversityFrom4SamplesAtDepth0,DriverDiversityFrom4SamplesAtDepth1,DriverDiversityFrom4SamplesAtDepth2,DriverDiversityFrom4SamplesAtDepth3,DriverDiversityFrom4SamplesAtDepth4,DriverDiversityFrom4SamplesAtDepth5,DriverDiversityFrom4SamplesAtDepth6,DriverDiversityFrom4SamplesAtDepth7,DriverDiversityFrom4SamplesAtDepth8,DriverDiversityFrom4SamplesAtDepth9,DriverDiversityFrom4SamplesAtDepth10,DriverDiversityFrom4RandomSamples,DriverDiversityFrom4BigSamplesAtDepth0,DriverDiversityFrom4BigSamplesAtDepth1,DriverDiversityFrom4BigSamplesAtDepth2,DriverDiversityFrom4BigSamplesAtDepth3,DriverDiversityFrom4BigSamplesAtDepth4,DriverDiversityFrom4BigSamplesAtDepth5,DriverDiversityFrom4BigSamplesAtDepth6,DriverDiversityFrom4BigSamplesAtDepth7,DriverDiversityFrom4BigSamplesAtDepth8,DriverDiversityFrom4BigSamplesAtDepth9,DriverDiversityFrom4BigSamplesAtDepth10,DriverDiversityFrom4BigRandomSamples,maxgen,gen_adj,SmoothNumCells,SmoothRadius,GrowthRate,RadiusGrowthRate,mean_autocor,log_mean_autocor,sqrt_mean_autocor,skewness,Population,Parent,Identity,DriverIdentity,DriverMutations,MigrationMutations,Immortal,PassengerMutations,BirthRate,MigrationRate,OriginTime,Descendants,pop_size,VAF,Diversity,Diversity2,DriverMutationDiversity
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,22,100,267.50177,1e+06,123943475,122943476,16097,0,9.020169,0,2.447437,6.598829,0.0001295794,1.075548,0,1861,1169,1169,529,524,3359,3359,24694,0,0,0,0,9494,1687,14210,208999,113932,200266,451412,8.328278,3.724233,1.272372,1,1.040799,1.424625,1.553277,1.95848,1,1.064941,1,1.603078,2.228164,1.320319,10.893247,1.623608,2,2.358432,2.368826,2.812939,2.329102,2.355654,2.162864,2.422774,3.0326,1.235208,6.837607,3.594075,4.059471,4.089755,3.384524,3.435541,5.079365,4.436863,4.12095,5.402485,5.670542,1.175268,8.0024,1.006018,1.064229,1.541852,1.485184,2.091079,1.391154,1.181761,1.014855,1.704048,3.084964,2.339163,8.159002,1.076345,2.085229,2.407511,2.339943,3.771825,3.193698,2.249473,2.579909,2.638772,3.794787,2.286506,7.999456,2.859839,4.135198,3.852546,3.4914,3.715808,7.076041,4.309554,4.501599,5.720932,6.28654,2.225261,8.049731,267.50177,1,936432.884715287,545.963226740116,37092.6925473508,10.8292654415574,0.223596171797701,-1.49791365860938,0.472859568791518,2.96464678046809,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,8023,100,355.265808,1e+06,117575878,116575879,15185,0,6.992759,0,1.524053,5.179889,0.0001295794,1.439607,0,1969,1221,1221,535,528,3280,3280,23636,0,0,0,0,4079,51658,375779,257699,171541,108237,31007,11.078002,2.508218,1.377186,1,1.0202,2.154244,1.041016,1.083189,1.495484,2.262161,1.638349,1.492983,2.152389,1.174536,7.739938,1.908059,2.080516,3.100111,2.039984,2.081599,3.203465,3.154207,3.721381,2.436944,2.807412,1.23816,10.26694,1.900414,1.638941,5.702175,4.962163,3.667033,4.388645,5.242334,6.001049,5.299222,5.743854,1.174622,12.507817,1,1.03055,2.089314,1.270514,1.10609,2.191651,2.37406,2.259545,2.334201,2.639919,1.167493,11.496367,1.127478,2.042262,4.064487,2.891505,2.077342,4.08646,4.048764,4.310726,2.778252,2.827188,1.178735,10.40534,1.127226,1.633591,6.460804,6.259744,3.925423,5.809468,6.133288,6.444985,6.360065,6.414102,1.184553,10.384566,355.265808,1,1044471.65498481,576.598346876235,40446.1556178346,11.1774508462541,0.119077953104402,-2.12797693222985,0.345076735095836,0.991915575376101,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,4024,100,308.307953,1e+06,118770192,117770193,15284,0,6.290809,0,1.246957,5.545069,0.0001295794,1.20579,0,1972,1241,1241,527,524,3197,3197,23689,0,0,0,0,0,256842,392269,211079,90255,44565,4990,25.023373,7.832604,1.344848,1,1,1,1.172608,1,2.433857,3.88841,2.092889,1.387732,2.067825,1.0202,19.379845,2,2,2.346316,2.246181,2.0404,6.000625,5.063923,2.889509,4.486726,3.42818,1.062248,23.041475,4.216518,4.039996,5.908048,4.346173,4.561264,6.345317,7.078681,6.505673,7.036542,5.155636,1.041003,21.476511,1,1,1.062364,1.407175,1.200971,3.288536,4.043168,3.641693,2.051117,2.561325,1.099393,24.936413,1.345749,1.912437,2.658376,2.537775,2.168748,7.112556,5.180909,3.72199,5.106565,3.805455,1.113574,25.048531,3.513297,4.071994,6.293364,5.025582,4.854012,8.026608,9.608618,6.858384,8.269093,5.566494,1.267516,24.223705,308.307953,1,964559.902192477,554.101933478253,36628.7204021559,10.534715762629,0.164432071314232,-1.80525773439907,0.405502245757322,1.92849130691379,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,2025,100,338.281281,1e+06,142414016,141414017,18379,0,8.208542,0,4.542443,5.005426,0.0001295794,2.678507,0,1977,1218,1218,541,522,3957,3957,28617,0,0,0,0,0,79748,146093,169643,250979,123003,230534,39.590412,8.149604,1.320933,1,1,1,2.965599,1.201634,1.972678,1.084363,1,1.154553,1.0202,1.564945,27.62431,1.384615,2,2.182122,4.419889,2.859185,4.992453,2.210922,2.918004,2.434426,2.079867,1.513432,31.446541,2.189947,4.059883,4.912843,6.191223,5.602237,6.892958,5.729683,6.092453,4.536425,4.891719,1.450321,40.629761,1,1.392387,1.002378,2.736128,1.37254,1.794564,1.182334,1.010058,1.920637,1.424812,1.517658,42.176296,1.384615,2.361633,2.245596,4.569643,3.416013,4.968079,2.438533,2.886511,3.911085,3.027976,1.509237,39.920956,1.249239,4.504164,5.486698,6.941509,6.067299,7.717334,6.510032,6.122941,5.608295,4.691527,1.398605,40.643593,338.281281,1,1005646.88448631,565.780297767537,22649.8317788471,6.38010164965705,0.105029150193926,-2.25351734645963,0.324082011524747,1.46398159393405,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,1026,100,326.898254,1e+06,138571319,137571320,17841,0,7.951159,0,3.25036,5.109836,0.0001295794,1.772809,0,2039,1298,1298,536,522,3866,3866,27704,0,0,0,0,35168,59074,143798,133899,217385,223596,187080,42.603523,9.819096,1.334612,1,1,1.129178,1.42572,1.152339,1.106439,1.367615,2.963464,2.564649,2.527303,1.228349,25.125628,1.139317,1.999167,2.2553,2.580645,2.719978,3.339456,2.322341,3.183414,4.814617,3.518814,1.293435,37.313435,1.330433,4.01951,4.311631,5.441066,5.755396,7.220217,5.111935,5.113435,7.269859,5.635592,1.273761,38.740921,1.004008,1,1.162428,1.609513,1.414753,1.155187,1.909199,3.752881,2.916895,2.299145,2.391641,38.618984,1.018063,1.748181,2.214861,3.25833,3.578564,3.488154,3.116434,3.303556,4.756168,3.771618,2.263019,40.529312,1.036275,3.793947,4.60728,6.314676,6.298147,7.753171,6.059806,5.690585,7.050077,5.957181,2.172016,44.934986,326.898254,1,946945.184318932,549.019137956822,21584.1765279644,6.26504434106047,0.145590329214244,-1.92695856565732,0.381563008183765,1.77399308263214,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,4027,100,380.421661,1e+06,162885752,161885753,21022,0,7.304451,0,4.062429,4.938962,0.0001295794,2.810908,0,2033,1277,1277,536,522,4406,4406,32422,0,0,0,34874,46279,122493,169347,128519,202317,148528,147643,53.277023,10.027952,1.371069,1.788269,1.267748,1.155642,1.129943,3.265839,3.117444,1.040799,1,5.241783,2.013693,1.062248,34.246574,1.998463,2.337268,2.149012,2.081599,3.133323,4.325425,2.061006,2.060793,3.378499,2.820477,1.062417,38.834953,3.052292,4.849367,4.365911,4.885415,6.208467,5.818472,5.041038,5.043966,8.440013,5.123935,1.09559,39.94009,1.8486,1.695816,1.826962,1.099791,3.848299,2.763892,1.140018,1.030884,4.202723,1.808228,1.077784,53.339024,1.915936,2.557714,2.594053,2.158417,3.319738,4.539842,2.24682,2.070198,3.255873,3.166038,1.073239,47.560165,3.029241,5.240898,5.130967,4.722835,6.81797,6.888783,5.642863,4.821071,8.497131,5.82481,1.293859,49.852001,380.421661,1,1058040.66767695,580.331633211622,22292.2745402367,6.12378042217705,0.163707286538872,-1.80967528405704,0.404607571035036,1.50666396975076,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,3028,100,334.942566,1e+06,158843624,157843625,20785,0,7.785912,0,7.101016,5.669986,0.0001295794,2.977909,0,1949,1184,1184,531,522,4255,4255,31770,0,0,0,38674,114234,96843,120147,109563,45453,115465,359621,42.27734,8.866222,1.333743,1,1.339764,1.418842,1.470588,1.975504,1.0202,1.550388,1.8,2.210385,1.627245,1.651255,27.932961,1.77583,2.553213,2.78319,2.442245,2.748385,3.028468,2.535438,4.590728,4.39443,2.677869,1.383413,37.174721,3.718396,5.205518,4.869735,5.108464,4.627755,5.812686,5.294875,5.605777,8.96209,2.456231,1.415879,37.105751,1,1.584234,1.345615,1.681918,2.450002,1.596963,2.272509,2.627255,3.096336,2.099483,2.20405,39.85334,1.076664,2.488617,2.69508,2.574858,2.846098,4.335825,3.065969,6.174088,4.942942,3.193017,2.202851,40.034431,3.077788,5.370376,5.427529,5.196055,5.031387,6.922156,5.95106,6.474864,9.671918,2.816808,1.856229,41.724472,334.942566,1,937182.303600877,546.181647799206,19058.1375800306,5.55885691109862,0.129093535630405,-2.04721805495947,0.359295888691208,2.4916093678695,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,21029,100,368.881409,1e+06,121224039,120224040,15860,0,8.164839,0,1.902867,5.997916,0.0001295794,3.309256,0,1851,1164,1164,533,523,3335,3335,24015,0,0,0,0,18912,8852,44840,294996,162814,314979,154607,11.007315,4.30935,1.276348,1.040799,1.541196,1.590837,1.041016,3.295979,1,2.801925,1.0202,1.176449,2.043318,2.373042,10.940919,2,2.486003,2.421014,2.060369,4.503731,2.080516,3.076233,2.079867,2.256596,2.788234,2.707093,9.638555,4.571951,5.16344,4.613078,4.285408,7.311888,5.688687,5.592075,5.619485,2.939044,7.119338,2.718776,11.288275,1.026363,1.989343,1.662349,1.395658,3.933276,1.014269,3.065095,1.018222,1.869753,2.090933,3.366229,10.910836,2.02602,2.680748,2.556384,2.29285,5.24541,2.100929,3.096324,2.517225,2.49234,3.913439,3.37053,11.827671,4.488859,5.334183,4.599507,4.508825,7.508121,5.641233,6.058857,6.285368,2.983327,7.677777,3.567248,11.227944,368.881409,1,974151.218922759,556.850036922961,36303.7572868341,10.3883200879997,0.187962485674907,-1.67151288034621,0.433546405445722,2.61394316485585,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,19030,100,317.466614,1e+06,119994946,118994947,15617,0,6.024228,0,1.256048,5.077906,0.0001295794,1.438667,0,1991,1243,1243,538,530,3337,3337,23824,0,0,0,0,38748,356621,273077,221094,94346,15897,217,29.764858,7.385434,1.339283,1,1.0202,1.172608,1.202501,2.092926,1.321702,1.062248,2.132196,1.254076,1.243472,2.182032,25.510204,1.019998,2.018634,2.121791,2.377439,3.005259,2.355158,2.019998,3.786444,3.122073,2.75558,2.292363,24.271845,2.099465,4.120288,4.656306,4.619471,6.261287,4.376128,4.825864,6.19243,5.193793,3.514685,2.193529,25.839794,1,1.009324,1.184793,1.259119,3.180223,1.843357,1.034612,3.206856,1.675958,1.45041,3.135181,30.138638,1.013071,2.034947,2.298638,2.818717,3.157958,3.220408,2.173692,5.210754,3.687151,2.702814,3.058889,28.925142,2.029037,4.176775,4.608076,5.385931,7.274578,4.782647,5.025939,7.26963,5.937912,4.14353,2.754749,28.879198,317.466614,1,1026990.04440732,571.752642448796,37090.2746652003,10.3408717148748,0.147528888992847,-1.91373126480123,0.384094895817228,2.07886441458598,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,11031,100,324.553101,1e+06,122698695,121698696,16073,0,7.932216,0,1.998163,5.456185,0.0001295794,2.14217,0,1906,1156,1156,538,529,3349,3349,24803,0,0,0,0,4851,12599,153635,218337,291143,153403,166032,21.404718,4.545026,1.294552,1,1.93628,1.061797,2.12506,2.418965,2.078057,1.830831,2.420168,1.041016,1.135649,1.083893,16.286646,2.019998,4.167658,2.060369,2.799671,4.854369,3.920645,2.721088,4.308904,2.040192,1.691164,1.062248,18.814676,2.162661,3.874172,4.383519,4.674699,6.441224,5.401814,6.64362,7.78954,2.920332,1.292862,1.106547,20.655823,1,2.063539,1.051611,2.229205,2.515432,2.228455,1.939262,2.628335,1.020219,1.22643,1.095058,20.611757,1.798882,4.273176,2.048293,2.818554,4.872048,4.123983,2.701002,4.671524,2.066692,1.555546,1.112899,20.276573,1.931199,4.22696,4.357789,4.903053,7.61327,6.38037,6.61342,7.609581,2.802189,1.247667,1.102801,23.122858,324.553101,1,1038848.24788132,575.044057047221,36341.7628134673,10.070157533381,0.100578702259286,-2.29681475089377,0.317141454652788,0.823418047794382,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,18032,100,302.731049,1e+06,121332201,120332202,15640,0,7.418951,0,2.388472,5.483491,0.0001295794,1.840549,0,1867,1150,1150,535,528,3339,3339,24327,0,0,0,14020,84299,38459,29159,241310,390479,165014,37260,22.000437,6.491105,1.321243,1.0202,1,1,1.201057,2.198473,2.095498,1,1,1.219512,1.153935,1.198179,17.123287,2.463054,2.160527,2.216167,2.256827,1.440744,2.473762,2.273761,2.081599,2.704165,2.932981,1.116009,19.53125,2.542981,4.208921,4.842974,5.059997,3.5409,4.232702,5.319776,4.32409,6.200929,6.953091,1.089058,19.502682,1.022313,1.006028,1.013069,1.312319,2.283026,2.702639,1.57633,1.201256,1.125861,1.27666,1.123093,23.769907,2.361914,2.394539,2.533146,2.349842,1.523871,2.403687,3.470739,2.189513,3.013497,2.903739,1.105481,21.994699,2.398057,4.35116,5.474086,5.274247,3.864108,4.477375,6.180576,4.499302,6.676877,6.764845,1.326995,20.842289,302.731049,1,916361.016654474,540.080337463372,28799.3760395555,8.4951298834065,0.200921588818103,-1.60484055241653,0.448242778880043,2.38369053728278,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,5033,100,331.285156,1e+06,121139266,120139267,15576,0,5.00054,0,2.129828,4.78978,0.0001295794,1.840747,0,1940,1223,1223,532,523,3362,3362,24232,0,8995,60,96743,362228,198756,130163,153356,43353,6250,96,18.793962,4.904838,1.345928,1,1,1,1.062248,1.064246,1,1.574307,2.621958,2.682403,1.0202,1.640056,14.836795,1.172664,2.059944,1.503309,2.282584,2.101532,2.663471,3.754458,4.413813,2.794467,1.999949,1.547024,16.863407,2.599487,2.697999,3.094816,4.622407,4.056549,4.937357,3.674782,6.910582,6.017036,5.184856,1.302719,19.811789,1,1,1,1.109193,1.244688,1.121692,1.566981,2.48925,2.32587,1.157674,2.053676,16.137362,1.147395,1.926481,1.053961,2.291512,2.27652,3.017309,3.968542,5.100936,4.274787,2.165846,1.999894,17.97559,1.582621,2.918163,3.22792,4.562245,4.131469,5.445934,4.756805,6.984397,6.889432,5.737979,2.083781,18.326893,331.285156,1,1119957.58669539,597.070826578958,38809.0452518051,10.3612825091834,0.152677961002573,-1.87942440590627,0.390740273074805,1.83457584170763,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,5034,100,352.856323,1e+06,148724153,147724154,19120,0,7.464356,0,6.595584,5.38908,0.0001295794,3.665893,0,1906,1168,1168,537,527,3945,3945,29622,0,0,24727,10436,141405,99479,85284,92990,156668,146930,242081,27.446795,6.344771,1.303329,1,1,1.175917,1.990987,1.355381,1.317176,2.258356,1.040799,1,1.593678,1.083893,19.305019,1.689655,2.684203,2.124496,3.608027,2.453085,2.363787,3.282994,1.288826,3.007066,2.452189,1.128413,26.666666,2.118406,4.800213,4.409171,5.367706,4.446915,4.457321,6.041383,1.886659,3.404285,4.836314,1.246154,25.931929,1,1.008377,1.125268,2.016148,1.33248,1.47899,2.059334,1.023856,1.802239,2.207342,1.091688,26.952724,1.689655,2.668229,2.419076,3.682332,2.838722,3.122372,3.524074,1.148694,3.19894,2.569327,1.089235,28.035156,2.026068,4.705457,4.356783,6.075804,5.649246,5.175455,7.094388,1.934535,4.014141,4.698105,1.589653,26.865831,352.856323,1,1053086.72331566,578.971428518078,28439.7994602926,7.82598603697195,0.140665654444158,-1.96136944953474,0.3750542020084,1.02592690249244,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,10035,100,242.12001,1e+06,146841197,145841198,19240,0,6.541277,0,2.848231,5.20285,0.0001295794,3.061304,0,1955,1212,1212,542,533,4108,4108,29270,0,0,0,35575,61400,220332,181297,176060,184483,121310,19543,34.050705,10.992905,1.332536,1,1.529373,2.038321,1,1.849797,1.062248,1.548467,1.815541,1.610303,2.378687,1.610626,26.88172,1.039984,2.443766,4.314064,2.695781,3.163176,2.060793,2.538071,4.479326,3.140649,3.568243,1.530516,35.273369,3.14085,4.588459,6.573001,5.337872,4.878243,5.12952,5.522192,6.777507,7.439795,4.734567,1.642783,28.53067,1,1.97425,2.039717,1.070012,2.10761,1.177346,2.279363,1.979608,2.090238,2.177644,2.176299,35.63538,1.00601,2.811707,4.211934,2.968959,4.229718,2.352524,2.728009,4.519453,3.553073,3.728951,2.194549,35.565674,3.171584,4.778316,6.699864,5.580679,5.606103,5.751403,5.720408,7.034722,8.271904,4.668217,2.388117,32.013573,242.12001,1,975898.385850825,557.349176124918,23630.435643662,6.75207684034447,0.24666785841883,-1.39971255003601,0.49665668063445,2.4969249141135,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,6036,100,311.15976,1e+06,120119718,119119719,15592,0,5.701938,0,1.534165,5.41964,0.0001295794,1.575557,0,1947,1209,1209,529,524,3288,3288,24137,0,0,0,2093,166445,300774,303667,136730,73279,10303,6709,18.721079,5.364185,1.314213,1,1.084363,1.061797,3.035823,2.166749,1.487653,1.10595,1.405377,1.061797,1.410437,1.74642,12.562814,2,2.258101,2.532805,3.209758,2.645954,3.004356,2.303589,3.948036,2,2.51351,1.753924,16.611296,3.057687,4.099831,3.306748,5.769924,4.854392,5.107578,4.974557,7.562449,4.140144,4.662548,1.784876,16.760946,1,1.056169,1.057476,2.732853,2.41574,1.631796,1.272048,2.157539,1.055768,2.27782,2.458436,20.716801,1.684298,2.297357,2.348603,3.417252,2.687874,3.080551,2.346609,4.378176,2.104051,2.785833,2.516181,18.289728,2.65921,4.143861,3.422791,5.85003,4.735702,6.000887,5.226676,9.085141,4.186495,4.722256,2.240429,18.545305,311.15976,1,1114076.61161463,595.501133032573,48427.2229588375,12.9604688130189,0.117660740681284,-2.13994987446719,0.343017114268784,0.916562531482708,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,14037,100,234.173782,1e+06,118255665,117255666,15270,0,6.749113,0,1.423977,5.490205,0.0001295794,1.334372,0,1950,1223,1223,529,523,3194,3194,23450,0,0,0,0,27197,67402,372470,303229,143802,63909,21991,14.983862,4.907832,1.337721,1,1,1.900206,1,1.107175,1.390047,2.147683,2.061006,1,1,1.818036,9.416196,1.11957,2.061006,3.091715,2.712003,2.145693,1.862544,3.161114,3.465604,2,2.77773,1.964251,11.648224,3.138146,4.335657,5.697878,5.391886,4.92208,4.690156,6.077559,8.212709,5.98444,6.460949,1.953316,13.065491,1,1.015476,2.030459,1.006803,1.130431,1.559995,3.004195,3.01191,1.018203,1.006148,3.353592,15.843843,1.012,2.248503,3.768313,2.801943,2.609944,2.12373,3.249276,3.698928,2.315068,2.652231,3.23128,16.273525,2.538748,4.762041,6.332747,5.498034,5.772285,4.825059,6.265447,8.950703,6.565816,7.137398,2.797561,14.601151,234.173782,1,1015045.57643908,568.418016874628,36705.4801070061,10.2901685322449,0.116851550053648,-2.14685095275664,0.341835559960704,2.22058209071412,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,19038,100,354.811859,1e+06,139910244,138910245,18274,0,7.350838,0,2.454713,4.698449,0.0001295794,1.845271,0,2058,1317,1317,534,524,3966,3966,27981,0,0,0,0,3,110065,210027,265752,198127,112091,103935,54.390152,9.505505,1.358639,1.083189,1,1.041649,1.083189,1.971609,1,2.689618,2.657443,1.471454,1.083893,1.0202,37.037037,1.061609,2.119542,2.83298,2.967479,3.007971,2.826087,3.421143,3.219248,3.145183,2.143163,1.0202,48.309177,3.14009,3.336193,5.723089,4.936234,6.143383,7.043375,6.594085,5.976238,6.631422,4.742218,1.03045,43.243244,1.07673,1,1.157892,1.91211,1.929665,1,3.179312,3.852075,2.606311,1.195983,1.040799,50.448997,1.066046,2.207439,3.431536,4.083428,2.873309,2.644171,3.985362,3.385912,5.035689,2.620577,1.027364,51.0126,3.084345,3.258717,7.263622,6.342481,6.010765,7.297321,7.189938,5.557047,8.209652,5.32899,1.250106,54.000053,354.811859,1,967037.384271351,554.813085392628,22768.9374499547,6.5398289029741,0.0904603352618476,-2.40284380875041,0.300766246879279,0.662746811181616,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,5039,100,362.861511,1e+06,132387945,131387946,17072,0,6.117352,0,2.8754,4.813157,0.0001295794,1.506437,0,1988,1256,1256,540,530,3668,3668,26222,0,0,5116,37611,159956,189450,178020,195047,152687,69852,12261,29.190578,8.068961,1.34123,1,1,1.104972,1,1,1.083189,1,3.234261,1,4.091653,1.320722,36.496349,2,1.999167,2.344391,2.080949,2.493991,2.864509,2.360161,6.776242,2.662629,4.301075,1.365007,27.816412,3.833168,4.310916,4.474773,5.44153,5.935974,5.841717,6.197227,7.7618,6.0444,6.053269,1.204664,26.050146,1,1.220627,1.238871,1.016163,1.009624,1.327169,1.039895,3.173368,1.031128,4.784224,1.214854,28.312571,1.875306,2.23212,2.425215,2.398414,2.626474,3.202771,2.68681,7.577794,2.501774,3.91889,1.17924,31.267099,2.979825,4.409481,5.112228,6.109742,6.544046,6.905988,6.425586,8.758773,5.759641,6.563113,1.290268,28.232935,362.861511,1,928084.257316649,543.52405127596,22549.5556726651,6.61000872603931,0.128655746481828,-2.05061507369013,0.35868613923851,1.86258614634798,,,,,,,,,,,,,,,,,
2048,0,0.0001295794,0,1,1e-04,0,0,0.9,0,0.1,0,0,10,10,1,3040,100,361.027466,1e+06,125217555,124217556,16501,0,7.362885,0,2.490535,5.120162,0.0001295794,1.735415,0,1965,1228,1228,535,525,3436,3436,25140,0,0,0,9618,66775,24264,123660,296520,293556,104414,81193,26.323063,7.063482,1.348867,1,1,1,1.106929,2.212903,1.576293,1.0202,1.021274,2.158895,2.521432,2.607628,22.727272,1.637394,2,2.019998,2.645503,3.653987,2.652168,2.019998,2.442619,2.737101,3.04971,2.799752,34.071548,3.607362,4.039682,4.309184,4.672351,6.295303,6.276399,5.17811,6.781515,4.935834,5.483769,2.149049,23.536335,1,1.002337,1.004564,1.069077,2.349482,1.78368,1.006022,1.029262,2.442914,2.349396,2.743729,28.067812,1.071907,2.089031,2.386886,2.57501,5.479405,3.332274,2.010016,2.71105,2.861541,3.087302,2.606018,25.512808,3.068037,4.174139,4.994141,4.684333,8.797221,6.986507,5.003372,7.236083,5.097238,5.680544,2.239542,25.941515,361.027466,1,1023043.73453348,570.653077359962,33728.6302726694,9.4174323600855,0.190727689337945,-1.65690857849996,0.43672381356865,2.60789058013652,,,,,,,,,,,,,,,,,
